step,mean_aspect_ratio,fraction_elongated
100,1.0,0.0
200,1.0020000000000002,0.0005000000000000001
300,1.0020000000000002,0.0005000000000000002
400,1.00225,0.0005625000000000002
500,1.0023750000000002,0.0005937500000000001
600,1.00225,0.0005625000000000002
700,1.0020000000000002,0.0005000000000000001
800,1.0020000000000002,0.0005000000000000001
900,1.002125,0.0005312500000000001
1000,1.002125,0.0005312500000000001
1100,1.0023750000000002,0.0005937500000000001
1200,1.0025,0.0006250000000000001
1300,1.002625,0.0006562500000000001
1400,1.0025,0.0006250000000000001
1500,1.00275,0.0006875000000000002
1600,1.002875,0.0007187500000000002
1700,1.002875,0.0007187500000000002
1800,1.002875,0.0007187500000000002
1900,1.00275,0.0006875000000000002
2000,1.002625,0.0006562500000000001
2100,1.002625,0.0006562500000000001
2200,1.002625,0.0006562500000000001
2300,1.002625,0.0006562500000000001
2400,1.002625,0.0006562500000000001
2500,1.002625,0.0006562500000000001
2600,1.0025,0.0006250000000000001
2700,1.0025,0.0006250000000000001
2800,1.002375,0.0005937500000000001
2900,1.002375,0.0005937500000000001
3000,1.002375,0.0005937500000000001
3100,1.002375,0.0005937500000000001
3200,1.002375,0.0005937500000000001
3300,1.002375,0.0005937500000000001
3400,1.002375,0.0005937500000000001
3500,1.002375,0.0005937500000000001
3600,1.002375,0.0005937500000000001
3700,1.00225,0.0005625000000000001
3800,1.00225,0.0005625000000000001
3900,1.002125,0.00053125
4000,1.0020000000000002,0.0005
4100,1.001875,0.0004687500000000001
4200,1.0016250000000002,0.00040625000000000004
4300,1.0016250000000002,0.00040625000000000004
4400,1.0016250000000002,0.00040625000000000004
4500,1.0016250000000002,0.00040625000000000004
4600,1.0016250000000002,0.00040625000000000004
4700,1.0016250000000002,0.00040625000000000004
4800,1.0016250000000002,0.00040625000000000004
4900,1.0015,0.0003750000000000001
5000,1.0015,0.0003750000000000001
5100,1.0015,0.0003750000000000001
5200,1.0015,0.0003750000000000001
5300,1.001375,0.0003437500000000001
5400,1.001375,0.0003437500000000001
5500,1.001375,0.0003437500000000001
5600,1.001375,0.0003437500000000001
5700,1.001375,0.0003437500000000001
5800,1.0012500000000002,0.00031250000000000006
5900,1.0012500000000002,0.00031250000000000006
6000,1.0012500000000002,0.00031250000000000006
6100,1.0012500000000002,0.00031250000000000006
6200,1.0012500000000002,0.00031250000000000006
6300,1.0012500000000002,0.00031250000000000006
6400,1.0012500000000002,0.00031250000000000006
6500,1.0012500000000002,0.00031250000000000006
