step,msd_global,n_round,n_elongated
0,0.0,500,0
100,7.777568466462556,500,0
200,9.415557896309643,494,6
300,11.725476469384116,483,17
400,13.895591516504357,472,28
500,18.84831004373358,458,42
600,23.41744784285208,444,56
700,31.102129445268623,429,71
800,37.27454187318427,413,87
900,48.16685791222599,400,100
1000,60.45833664253569,377,123
1100,69.48760259861237,371,129
1200,73.31148714009332,362,138
1300,82.53881628024408,352,148
1400,90.15155698493837,345,155
1500,98.32342909090116,343,157
1600,121.13403950279181,337,163
1700,141.76891009135232,323,177
1800,172.58066352327612,324,176
1900,199.0036351191841,325,175
2000,222.11115269287603,324,176
2100,244.54315320493194,320,180
2200,267.40882672913875,314,186
2300,290.85980558027546,319,181
2400,309.05301970211656,311,189
2500,333.0621240001049,301,199
2600,345.448535611179,297,203
2700,357.1628392482488,302,198
2800,391.84381762281174,299,201
2900,428.4768004302748,295,205
3000,456.7628751358038,286,214
3100,493.38763214118336,285,215
3200,535.6483841833917,286,214
3300,573.8762873104439,289,211
3400,627.2674907440066,287,213
3500,667.5572506513372,275,225
3600,708.8771802259752,267,233
3700,734.9822043194953,266,234
3800,744.8959671013798,263,237
3900,753.5775447932483,248,252
4000,780.3150820743879,243,257
4100,821.8591748152984,255,245
4200,877.431044647905,262,238
4300,933.0789297134253,270,230
4400,1012.364577671597,267,233
4500,1092.7029778447402,261,239
4600,1157.1476857832995,260,240
4700,1227.9096140156207,253,247
4800,1297.3164321773024,241,259
4900,1344.9644328626828,227,273
5000,1409.280605513275,212,288
5100,1478.4544347733238,206,294
5200,1521.3701135428664,208,292
5300,1561.1457195769626,198,302
5400,1615.1777667053584,198,302
5500,1682.7438466071571,199,301
5600,1774.7166728179836,191,309
5700,1887.354593674079,185,315
5800,1993.338044540851,179,321
5900,2122.1639969325006,182,318
6000,2248.8589420602843,172,328
6100,2378.4507825542064,170,330
6200,2481.3632194894562,163,337
6300,2601.174579629897,157,343
6400,2704.3525439215264,153,347
6500,2830.618035077134,147,353
6600,2981.1209842367934,134,366
6700,3170.7437468316575,131,369
6800,3347.091870316324,129,371
6900,3573.453880559098,123,377
7000,3738.2928537856956,112,388
7100,3931.701693383962,108,392
7200,4126.005361325775,100,400
7300,4284.615084297752,96,404
7400,4476.07003426305,92,408
7500,4694.053030027494,80,420
7600,4966.132142247463,73,427
7700,5282.741296795629,63,437
7800,5576.752068806042,55,445
7900,5860.206098035124,53,447
8000,6154.4571477923255,58,442
8100,6499.314445961761,59,441
8200,6768.5925114282345,68,432
8300,7030.18829615979,74,426
8400,7295.0614400997165,90,410
8500,7536.714567255062,100,400
8600,7829.549408511479,107,393
8700,8165.173887449978,104,396
8800,8557.602728086515,91,409
8900,8985.125812453942,81,419
9000,9432.788561195863,70,430
9100,9872.163875904012,56,444
9200,10221.930366025554,47,453
9300,10587.560453960828,42,458
9400,10919.925533672866,47,453
9500,11284.628608965493,49,451
9600,11682.75759354784,42,458
9700,12128.99180772013,29,471
9800,12638.990675911356,22,478
9900,13077.254228244552,23,477
10000,13656.088384666215,17,483
10100,14244.219315861405,16,484
10200,14767.63066467027,13,487
10300,15276.04257140253,15,485
10400,15624.066231154005,13,487
10500,16106.480969439126,13,487
10600,16577.077415029646,12,488
10700,17117.14357954317,9,491
10800,17757.658129020125,8,492
10900,18436.655581220373,13,487
11000,19049.97926664403,8,492
11100,19760.755705430038,6,494
11200,20399.506807282196,1,499
11300,21019.53843798812,1,499
11400,21652.750023043467,1,499
11500,22315.832047697193,1,499
11600,23013.430950197904,1,499
11700,23567.379114659794,1,499
11800,24332.25505814103,1,499
11900,25129.050137709288,1,499
12000,25920.419545857614,1,499
12100,26774.495504960087,1,499
12200,27661.985440293807,1,499
12300,28373.204374605262,1,499
12400,29157.13198287554,1,499
12500,29956.481990042124,1,499
12600,30749.856746347486,1,499
12700,31579.108783391282,1,499
12800,32430.273448180124,1,499
12900,33429.87619424657,1,499
13000,34332.15564538634,1,499
13100,35208.09332029284,1,499
13200,36211.99059982034,1,499
13300,37193.65022861542,1,499
13400,38101.862004351366,1,499
13500,39079.73830725736,1,499
13600,40020.93642501488,1,499
13700,40968.34584908988,1,499
13800,41953.26460362732,1,499
13900,43017.592925395176,1,499
14000,44119.23257652059,1,499
14100,45229.00756451385,1,499
14200,46433.533483803265,1,499
14300,47570.17707280024,1,499
14400,48579.32813683219,1,499
14500,49750.14300830036,1,499
14600,50812.41897017628,1,499
14700,51918.68685502354,1,499
14800,53100.34571542881,1,499
14900,54304.23769802649,1,499
15000,55432.22035084249,1,499
15100,56600.95317129688,1,499
15200,58057.69272834253,1,499
15300,59430.56608397963,1,499
15400,60654.75707250087,1,499
15500,61946.361225120556,1,499
15600,63210.45005204469,1,499
15700,64322.025770373315,1,499
15800,65575.63883030882,1,499
15900,66936.73370109641,1,499
16000,68372.03662578389,1,499
16100,69725.64849431971,1,499
16200,71243.71654025227,1,499
16300,72652.50289745732,1,499
16400,74058.22075074738,1,499
16500,75539.8307996626,1,499
16600,77048.64387632452,1,499
16700,78355.86274456876,1,499
16800,79721.36707215107,1,499
16900,81145.47523836269,1,499
17000,82623.55491222223,1,499
17100,84096.39966110034,1,499
17200,85835.3016659889,1,499
17300,87495.69604781923,1,499
17400,89088.2338841857,1,499
17500,90818.99958294324,1,499
17600,92344.25806319277,1,499
17700,93649.79565663365,1,499
17800,95237.78009139122,1,499
17900,96878.85705574582,1,499
18000,98602.8114949028,1,499
18100,100277.53538542392,1,499
18200,101995.48178680401,1,499
18300,103742.88524491583,1,499
18400,105542.58555786237,1,499
18500,107400.05461514085,1,499
18600,109229.9064055713,1,499
18700,110782.10576809918,1,499
18800,112253.86411698494,1,499
18900,114052.91228416713,1,499
19000,115828.18359534256,1,499
19100,117675.67567920413,1,499
19200,119729.13731215689,1,499
19300,121698.9488858408,1,499
19400,123618.55046835801,1,499
19500,125496.58383753421,1,499
19600,127157.47331827358,1,499
19700,128949.01223212566,1,499
19800,130807.12885411098,1,499
19900,132702.84522912785,1,499
20000,134688.4856115139,1,499
20100,136647.6601674832,0,500
20200,138729.97130912638,0,500
20300,140909.935784009,0,500
20400,142966.80851402716,0,500
20500,145043.75316202873,0,500
20600,146942.4199800668,0,500
20700,148759.91364799117,0,500
20800,150836.69398298132,0,500
20900,152804.30701360307,0,500
21000,154836.14525523907,0,500
21100,157190.8397425398,0,500
21200,159484.9504526779,0,500
21300,161640.6076071048,0,500
21400,163816.3321592795,0,500
21500,165858.17308903165,0,500
21600,167931.70330429965,0,500
21700,170116.03180290692,0,500
21800,172154.37046371197,0,500
21900,174517.03743601154,0,500
22000,176869.75878650398,0,500
22100,179069.88498789625,0,500
22200,181596.6513454104,0,500
22300,183695.85329056872,0,500
22400,186145.7410114258,0,500
22500,188519.5614799413,0,500
22600,190712.48289803133,0,500
22700,193035.3588242511,0,500
22800,195217.49699809245,0,500
22900,197544.67524094967,0,500
23000,199998.21762187564,0,500
23100,202622.2578310368,0,500
23200,205169.2596541613,0,500
23300,207591.4006219819,0,500
23400,209984.10767134462,0,500
23500,212453.39600674988,0,500
23600,214903.59272051408,0,500
23700,217271.09054952915,0,500
23800,219613.46293714398,0,500
23900,222067.40943880676,0,500
24000,224812.02865099316,0,500
24100,227263.865104857,0,500
24200,229920.99513585327,0,500
24300,232692.5445624814,0,500
24400,235477.78424248728,0,500
24500,238065.50435903523,0,500
24600,240334.352786696,0,500
24700,242848.3391091766,0,500
24800,245334.4651362486,0,500
24900,248009.96350461352,0,500
25000,250932.4937475956,0,500
25100,253793.0394390255,0,500
25200,256591.75353715158,0,500
25300,259448.70820235403,0,500
25400,261943.55051722674,0,500
25500,264593.1534916384,0,500
25600,267227.519959883,0,500
25700,269929.4092736896,0,500
25800,272793.6238708224,0,500
25900,275585.4230760106,1,499
26000,278543.64655982755,1,499
26100,281355.1871262659,0,500
26200,284292.75830856396,0,500
26300,287203.2597580955,0,500
26400,290158.53523075057,0,500
26500,292883.7738352515,0,500
26600,295648.9636805313,0,500
26700,298500.61517258204,0,500
26800,301502.00453446223,0,500
26900,304395.0806692159,0,500
27000,307420.00983474514,0,500
27100,310615.3405045198,0,500
27200,313549.9797869029,0,500
27300,316339.46101661946,0,500
27400,319517.7196394678,0,500
27500,322521.44032621,0,500
27600,325378.0724499347,0,500
27700,328504.04051261296,0,500
27800,331440.6008208771,0,500
27900,334436.73954731383,0,500
28000,337742.35804351844,0,500
28100,340918.0825393175,0,500
28200,344205.85610168945,0,500
28300,347554.1487319062,0,500
28400,350550.19019984076,0,500
28500,353571.5969999162,0,500
28600,356642.23851583595,0,500
28700,359827.73005172977,0,500
28800,362839.3540825913,0,500
28900,366311.7027556007,0,500
29000,369605.959562543,0,500
29100,373152.6814436568,0,500
29200,376296.6649888362,0,500
29300,379675.3078460392,0,500
29400,382750.46546153247,0,500
29500,385896.9883260393,0,500
29600,389274.78428884153,0,500
29700,392572.28329317854,0,500
29800,395698.87893052987,0,500
29900,399156.988439714,0,500
30000,402805.32531569933,0,500
