step,nematic,polar,nematic_2,polar_2
100,0.0,0.0,0.0,0.0
200,0.38086323664770405,0.3523784638137682,0.004848640421618778,0.0042374282323483356
300,0.311865318261405,0.27310184853088465,0.00688698758395391,0.0058756661439274705
400,0.2764925642303996,0.25273605476958416,0.009481449717955679,0.008608944594974317
500,0.26442812251897835,0.22157672153304322,0.013354685934262214,0.010830886548419905
600,0.22584797074276713,0.20876491855375764,0.01566088279425126,0.013829488387533407
700,0.20081497782165286,0.1988647220295063,0.01824297264909658,0.01710266805380349
800,0.2035462494775967,0.18452100992594597,0.02319941167145333,0.020334017955009408
900,0.2058897135713086,0.18784382135961344,0.027880097821598962,0.025354342800082936
1000,0.2121570572926395,0.17987388267031168,0.033005810756085774,0.028016092752425996
1100,0.2055417225705219,0.18533535437493423,0.03594176792126417,0.033001981203721845
1200,0.21195108372885668,0.18562770999164072,0.04145602832852595,0.03684154414240269
1300,0.2251230614048305,0.19389628710877022,0.048320856279177204,0.04154155854704378
1400,0.23239784694326354,0.19889259171051504,0.053409959064375505,0.04561960904480111
1500,0.23921636832577808,0.21322879871967973,0.0575635064911299,0.051154569669676186
1600,0.233597263604131,0.21909718871455217,0.05910790827255909,0.05494535134256952
1700,0.2331223942195489,0.22645396247686364,0.06197994206412771,0.05935632683825425
1800,0.23975652173322284,0.24149011976061244,0.06534264675603581,0.06489881175029413
1900,0.2504360406795179,0.25378699997225657,0.06949669734524781,0.06913294405918496
2000,0.2594390128302814,0.2640575100814757,0.07383938988325217,0.07394959253618603
2100,0.2751725849890796,0.2689799131924504,0.07977069345705469,0.07708280827044373
2200,0.2852275162179081,0.2769956398779294,0.0843763076951161,0.08088894914350807
2300,0.29260924983513253,0.2787689208560267,0.08866608924985002,0.08318156764839452
2400,0.30369342970999486,0.2787751217139592,0.09390593601603672,0.08536108037252757
2500,0.31598926930100685,0.27735186525527855,0.0994123061661912,0.0864967196406534
2600,0.308580254799191,0.2778933287921962,0.0991417857860127,0.08883754077084294
2700,0.320818278273726,0.2810127949551152,0.10461118033391796,0.09097521887570797
2800,0.3280701405293339,0.28046565789384037,0.10889305474712109,0.0923592078159705
2900,0.3322653005314024,0.28294304593381664,0.11203799673914591,0.09442640186146978
3000,0.34234583970025473,0.2919542967442367,0.11678481731262107,0.09874347291424676
3100,0.3532802586290355,0.3008970537892334,0.12197493837489425,0.10285994127413339
3200,0.36848621395713965,0.30460821044482644,0.12936992182896656,0.10556733505579208
3300,0.3807730840253043,0.31437040009246275,0.13486955822745303,0.11033366984379346
3400,0.3762410876231262,0.3200211454532297,0.13562486500283105,0.11383007528425275
3500,0.38494025756478006,0.329391947393192,0.14061405630283105,0.11865974219368117
3600,0.39617098925128524,0.3366027938447509,0.14590244712204092,0.12279761070803048
3700,0.4041674605277314,0.34462760524686153,0.1514418988991369,0.12762793604982992
3800,0.40215545867067454,0.34460460171229,0.15371734857853064,0.1304197469129913
