step,msd_global,n_round,n_elongated
0,0.0,500,0
100,12.500539120676828,500,0
200,13.648124653134836,489,11
300,13.312781745737189,482,18
400,16.64087067024198,470,30
500,21.459490290804492,459,41
600,26.78400342859145,451,49
700,31.588645146711883,438,62
800,39.627305987952624,423,77
900,46.04347969117199,418,82
1000,53.814935168401924,408,92
1100,55.05160564812197,400,100
1200,59.54635702673696,393,107
1300,73.54637801980147,385,115
1400,86.04220752097744,380,120
1500,96.74625753349858,371,129
1600,105.26820184171544,369,131
1700,116.86175517739645,368,132
1800,127.84999295354558,370,130
1900,140.13381726727917,376,124
2000,159.17423757841647,366,134
2100,180.66144448782362,365,135
2200,197.40017892837835,360,140
2300,210.1651386812001,358,142
2400,225.5770721367385,351,149
2500,226.36199136615363,344,156
2600,236.93262959445664,340,160
2700,256.70036222847074,337,163
2800,295.227424357984,333,167
2900,338.63510158121335,330,170
3000,365.05708577828096,320,180
3100,396.25903024783446,316,184
3200,439.7889883044804,313,187
3300,488.9617476345062,307,193
3400,544.8747832561417,309,191
3500,602.4116277236386,294,206
3600,639.990952173133,290,210
3700,677.6488418249435,282,218
3800,709.5030554515978,271,229
3900,754.9517145631199,267,233
4000,794.2429592991756,256,244
4100,861.2593688730565,259,241
4200,955.897387723456,253,247
4300,1029.3259489625889,248,252
4400,1135.1274804935651,246,254
4500,1237.2192420041897,239,261
4600,1339.3966896647496,234,266
4700,1430.2696733766209,236,264
4800,1530.41390521294,243,257
4900,1647.0917487916217,249,251
5000,1751.4224445628574,255,245
5100,1868.3414127007131,252,248
5200,1966.6005710511904,251,249
5300,2064.58967899555,251,249
5400,2160.100034169094,253,247
5500,2262.261121084449,251,249
5600,2382.5082391037317,245,255
5700,2528.7675092052955,233,267
5800,2697.020224320081,230,270
5900,2865.976300312795,218,282
6000,3057.937692624229,209,291
6100,3252.296617922551,205,295
6200,3433.746412454942,201,299
6300,3641.7733770225386,196,304
6400,3852.7068888919566,190,310
6500,4083.985500603018,185,315
6600,4264.801218430969,179,321
6700,4459.89266773044,183,317
6800,4659.967438268431,184,316
6900,4883.962381776808,180,320
7000,5093.549289760623,173,327
7100,5347.417756846066,172,328
7200,5572.325160884581,173,327
7300,5833.403752851719,168,332
7400,6107.56546326441,164,336
7500,6344.057648696004,157,343
7600,6614.955070976834,154,346
7700,6925.23587471006,150,350
7800,7219.1004499421515,147,353
7900,7505.732101175131,144,356
8000,7797.796217676656,138,362
8100,8119.1787452122635,133,367
8200,8447.75790725299,132,368
8300,8771.538864070295,131,369
